2020_10,2020_11,2020_12,2021_01,2021_02,2021_03,2021_04,2021_05,2021_06,2021_07,2021_08,2021_09
1322153520628289537,1333623206922641409,1344567032122134529,1351565404414554113,1363529366362329094,1366448662486876168,1383788461698682887,1398327214534447110,1410244985090367491,1416340943524007937,1425694783079583744,1443382416681406479
1318476986822529024,1325092505252229121,1344334080091906048,1353056823985594368,1356388523226652672,1374511741686575106,1387451790812073985,1393306371144122368,1403094185729662976,1421182707707650048,1425835020925739009,1439750813786771456
1319380093341470739,1333477493332905986,1342503992232878080,1345400047895121920,1360881106061561861,1372075158345814018,1379564615445676033,1393001294911180802,1400282122804363265,1413080417897533440,1428434323078881281,1443585452833861635
1322493778033319936,1330686303252455424,1338513601133506563,1349737664216395777,1364152406334930944,1368469366367485953,1379551104531361797,1391907892136136705,1401539853284696066,1416635512899743749,1423895331754835969,1437452900037496835
1321429445018816512,1333171040143503366,1344045024791699458,1346624740253970434,1366187373659316225,1375393602763952131,1379470021655728130,1390314584171552771,1409485146877841408,1415668991192801300,1422209225988657164,1436321758248906795
1320673400067657730,1326362982872276994,1334850766964666369,1346659646023421953,1359025714398457857,1369156768962641921,1381456602134310912,1393932118066089986,1406749227275804673,1417561874116272137,1428613047657115648,1441039922031468546
1319143388252340224,1323594795818741760,1335989115452461056,1350040608329650176,1364782204379783168,1369039177103335429,1379121001561210880,1391694918502936578,1402645509475639302,1420817852345552911,1429999066855972865,1437593859274330115
1320684427194757120,1333229194021646336,1341583508024643584,1350828905326735360,1363056206546309121,1366794036162494470,1379257947063214080,1398879647065124865,1406575035725266951,1420539276001878021,1424761123828424705,1443340136285081600
1321924904040734722,1323946185359589377,1334127595001098240,1350613169966866432,1362506635097214976,1374124116891013120,1388139479647588356,1392581185830854662,1404546133834272772,1418733319424970764,1427766561079709698,1441902052385382404
1318333195176300546,1330676362470977541,1335625670593032194,1349713919179431938,1364475250512125953,1376626982335700992,1386655889533378561,1393187699272650754,1405006071375163394,1421164172075745291,1428569508596178952,1436169234212655109
1320182721226964992,1329407536127160322,1336138463998074882,1353002469933117450,1366183611729387523,1370878876562436099,1377839180164763653,1390014489882464260,1410280744707149827,1417521212897611776,1429501848755609611,1443056099524071430
1322323314136797189,1328009612348583937,1344504598095159296,1346637886414876672,1365810167476936707,1376591206939983873,1384134857022840833,1395106096637956103,1404253441107664897,1415105530024980484,1432130874267611136,1437501715109007365
1321851679487176704,1333175851131809793,1342929956200972288,1352984971145842688,1357107341146128387,1369793142283702275,1385835079340015619,1390223142883315713,1407541703632904196,1418571868873707529,1425208652131037186,1442482387493933063
1318899767879954433,1326955560856645634,1336759799447359488,1350889566526439427,1357632397899096065,1366740955693465609,1379596516785020930,1393955789195423746,1409121972542312452,1421695160312762372,1425975025094598656,1436299493117513733
1320998697396785152,1330095392915132417,1334010884591656961,1352838560227983360,1365066990084386818,1376929785864192003,1384677822103425024,1395827614846046214,1408800159258058761,1417794203204063234,1426248786800640000,1436097733841113089
1320574559456821249,1333489768387244035,1334853554822127618,1350101355772329987,1365830868124729344,1371211126638317581,1383563297878773762,1398415043289501697,1406876531931107329,1417756974813306881,1423453417049968642,1440741817209606152
1322405442191040513,1331865920789069826,1336381171114995715,1350103292559437826,1364711493699317764,1372306233051512845,1379872624948482054,1388479350975209475,1409171572301058048,1420052799778402304,1432307316611813378,1438369457412448257
1320754572084826114,1333489064000024586,1339147188627075073,1346610860505112578,1363940139597066240,1371226219325317121,1386453822210560002,1393283412438433800,1405125640647450630,1418689164724379651,1428417951988912128,1440865930590842884
1318538170560991233,1326324057369817088,1342518907295444996,1353452770020347904,1359507838717026305,1367553403824578572,1388129573754318851,1398895565732126723,1408275066585030664,1418657792857083904,1422109799597154308,1443197747176239106
1318962376750866433,1324258284707172352,1342461501714657280,1352290979781480449,1357631977898221568,1371048647815786498,1385347612560314369,1393025896198680581,1408462443924398080,1421293741281746944,1429235765700022279,1438595118609534983
1320743748062633996,1326441520615067649,1338276783188275204,1346613447119790082,1364385969277927427,1367956527424942081,1387174082026909702,1392977957115813892,1408734649870868480,1415025855743488002,1421819929205133321,1437532447068000258
1319627944768266240,1329847955185160194,1338841677369372674,1348395290219393032,1364158066921529344,1371471134319857666,1381055708280410116,1397115168186945536,1405485572328615943,1420127020881694723,1425248992368070658,1436180502764003328
1321840874230222848,1333239556217434112,1342221184465821699,1345515285818859520,1362025371252756481,1366868037232640002,1378042157320245259,1392277989531004940,1404601145629286405,1417766086695608320,1429709981616680961,1434481592873914373
1320326648185737216,1333132399409049600,1337040279807909894,1345393800462659588,1362528999549894659,1370913693974761473,1388291081046044679,1393537415881633793,1402232785130098692,1412800208010989572,1428343836133167112,1436075525571760130
1319247411479535618,1328049833903583232,1335085643702005760,1346497693162631173,1365561680508432385,1373705647749931014,1380529926139301889,1394315738979123202,1410428163964903428,1412649711492870149,1429960824961986565,1437651851919437825
1318220899020046336,1323623590571462660,1342911209184624643,1352951121099321349,1360441254958542849,1376881624961409031,1379506841353388033,1396000558453043202,1408529889960108035,1416074095456882688,1426521974776422400,1435993789156544512
1320373526608572417,1323315530011430912,1344371411016531968,1349701054145982467,1358517344423804938,1373114554687705088,1384289317195943936,1398385890725089282,1400180001799127040,1420238353564372993,1426006699312300034,1433159378807439362
1322495556946710528,1331803820343627778,1335093733335859201,1348298242098917376,1365763645557325826,1374510678166228995,1387757036465795085,1390009431547592707,1409947009382035456,1421483433340067842,1425840675183026179,1435109051390595073
1322355056218271744,1326673375192866837,1338994626204749824,1349091183331598340,1365900906563133440,1374091090547109898,1383080424931356679,1395252160082944000,1404274342247256068,1419067349307645958,1430136801033818117,1441528179043278850
1319222985195212800,1332598761114066946,1341059485272399872,1353218626845888515,1363132406308470787,1369095440235368449,1387401599111376897,1391136752874700807,1408781319966924802,1417285974040645633,1430207230683533320,1440725626579664902
1319090576193617921,1333185282460377089,1343610131053948930,1349838713535291394,1362349249174908928,1366686523698118656,1382719468355219465,1398773795125489665,1408932167258820608,1418813467713277953,1427460912508772355,1442592625467400192
1322198222132125697,1326579575992823809,1335212459582509060,1347545846410338306,1363122382802722816,1371839682888282122,1386851941875994626,1394227623929262081,1408489451790155780,1420683914746683393,1423393100991537152,1436404427464773644
1320653476016381952,1333602196143878144,1336999282373750786,1352784842572800000,1362994519684374530,1371238370454691841,1387126004007772165,1394485369861726208,1405426996667064320,1417613429339267072,1429947821453623296,1436316949567397889
1321983184670650368,1326310585030619136,1344048216459923456,1346531920805556230,1364712594234343424,1368433335903481858,1387866267483262976,1399599121850380291,1409504088539213825,1416000342333005827,1424417238984056843,1433131925489790981
1319183308274782210,1329633002981187584,1342048046717181952,1349041629689212930,1361673732566241281,1370864105788178437,1378965502731632640,1389208583598870538,1409728542775054337,1420053876221399047,1432543988423159808,1436380128490233858
1321466685765943297,1323174396144603136,1342702945146691585,1347038477574148097,1363069191268540418,1372594929332011014,1384540167290097673,1398859430456872961,1407303894900920330,1419890902416302080,1425838029554348041,1437767442911092743
1318464380854390784,1333381467645251585,1342558135194681348,1352604749665882119,1366034060183801856,1375839393286660097,1379224505286017025,1389988664839745540,1402575528234729474,1420200846902583296,1428749414894432259,1436327862903136257
1321826848578412544,1332971534210752512,1339762793004863488,1345581915240329218,1356649243457511424,1373387374210732034,1386021513657131008,1395008295690178560,1406310344088178693,1420080804319825925,1430859668524609539,1440771508616396805
1319562869487390720,1328570418408681480,1339267905309982720,1353585443594375168,1362893802684510216,1372655352035033094,1384745057123667969,1393943112829919232,1405220245216927751,1418552221973680130,1432334440953307140,1436286420688195597
1319992904316694530,1331804558935244801,1335346563942666241,1355215562754940928,1362436470456414213,1369271888476860419,1387192939013681156,1396547127656865794,1406367856091086854,1420067211583033358,1429243102145957895,1443485660325814273
1320633436059668480,1326667428059865090,1340920312611762176,1345040645283577856,1358064191077244930,1366526931232055296,1380593689827934217,1396866862449840133,1409480936320864259,1419868791605956609,1428007859527237636,1437600279503925249
1321774981529931782,1332535195161989122,1335181562044948480,1355896403667644418,1357192828175208448,1368979022533644293,1379517184355880960,1394364329080799239,1407347874892029956,1418750745705336832,1431719631367000068,1439981671437291522
1319376302382645250,1333531484020359171,1343951147053170694,1350222129212473344,1364188002147254272,1375301495676145664,1381871358406242305,1396378270527107073,1406580002406252546,1419831931336761349,1424998033624731653,1438364211248132098
